first_name,last_name,height_cm,weight_pounds,reach_cm,stance,date_of_birth,f_wins,f_losses,f_draws,f_dc_nc,fighter_url
Yoko,Takahashi,172.72,150,NULL,NULL,1973-04-20,15,12,2,NULL,http://www.ufcstats.com/fighter-details/01f86e2d604e2f3c
AJ,Fletcher,177.8,170,170.18,Switch,1997-02-18,10,3,0,NULL,http://www.ufcstats.com/fighter-details/725b1abc9a39d873
Mike,Pyle,182.88,170,187.96,Orthodox,1975-09-18,27,14,1,NULL,http://www.ufcstats.com/fighter-details/f5990c11974d8e9c
Ricky,Turcios,175.26,135,180.34,Orthodox,1993-06-05,13,5,0,NULL,http://www.ufcstats.com/fighter-details/cd3d7e37ff2d679c
James,Wilks,185.42,170,190.5,Orthodox,1978-05-04,7,4,0,NULL,http://www.ufcstats.com/fighter-details/852454c572675334
Garett,Whiteley,182.88,155,182.88,Orthodox,1980-12-13,7,3,0,NULL,http://www.ufcstats.com/fighter-details/129537073431e52e
Derek,Campos,175.26,155,NULL,NULL,1988-04-01,19,6,0,NULL,http://www.ufcstats.com/fighter-details/aa8dc72b3a1f761c
Steven,Graham,185.42,290,NULL,Orthodox,NULL,2,1,0,NULL,http://www.ufcstats.com/fighter-details/3e514f437c51ce0a
Akiyo,Nishiura,172.72,139,NULL,Southpaw,1983-08-08,13,8,1,NULL,http://www.ufcstats.com/fighter-details/6c9383ffab2725a5
Moise,Rimbon,177.8,205,NULL,Orthodox,1977-04-20,23,11,3,NULL,http://www.ufcstats.com/fighter-details/9be3728f3f7badb2
Yuneisy,Duben,162.56,125,165.1,Orthodox,1996-07-08,6,0,0,1,http://www.ufcstats.com/fighter-details/c3d2b9bcb4cead6b
Mu,Choi,187.96,230,NULL,Orthodox,1970-06-27,12,6,0,NULL,http://www.ufcstats.com/fighter-details/371a1c91b24dec2b
Henrique,Shiguemoto,180.34,185,182.88,Orthodox,1989-06-22,13,4,1,NULL,http://www.ufcstats.com/fighter-details/5d1700cfbaafbe06
Deshaun,Johnson,NULL,167,NULL,NULL,NULL,6,9,0,NULL,http://www.ufcstats.com/fighter-details/bf97ad31eae89429
Leon,Edwards,187.96,170,187.96,Southpaw,1991-08-25,22,4,0,1,http://www.ufcstats.com/fighter-details/f1fac969a1d70b08
Amber,Tackett,NULL,115,NULL,NULL,NULL,1,3,0,NULL,http://www.ufcstats.com/fighter-details/bb01bc3c57f39b04
Maiquel,Falcao,180.34,185,NULL,Orthodox,1981-03-08,37,10,0,1,http://www.ufcstats.com/fighter-details/d58478ded5534695
Sirwan,Kakai,165.1,135,NULL,Orthodox,1989-10-03,12,5,0,NULL,http://www.ufcstats.com/fighter-details/2525a853486ee670
Kai,Kara-France,162.56,125,175.26,Orthodox,1993-03-26,25,11,0,1,http://www.ufcstats.com/fighter-details/853eb0dd5c0e2149
Tony,Johnson,187.96,205,193.04,Orthodox,1983-05-02,7,2,0,NULL,http://www.ufcstats.com/fighter-details/3641a0d117e9bc6c
Bill,Algeo,182.88,145,185.42,Switch,1989-06-09,18,9,0,NULL,http://www.ufcstats.com/fighter-details/9abc648e76c4493a
Brian,McLaughlin,175.26,155,NULL,NULL,1984-05-12,6,2,0,NULL,http://www.ufcstats.com/fighter-details/6488729da7ac1c79
Rodrigo,Damm,170.18,155,180.34,Orthodox,1980-02-03,13,9,0,NULL,http://www.ufcstats.com/fighter-details/a20d7dfaba74c067
Soa,Palelei,193.04,265,205.74,Orthodox,1977-07-12,22,5,0,NULL,http://www.ufcstats.com/fighter-details/60029bcf496bd707
Eduardo,Dantas,177.8,135,NULL,NULL,1989-02-03,20,4,0,NULL,http://www.ufcstats.com/fighter-details/676a2e5ec4d7338c
Brandon,Royval,175.26,125,172.72,Southpaw,1992-08-16,17,7,0,NULL,http://www.ufcstats.com/fighter-details/6e15f63b6c2e2c15
Danylo,Voievodkin,193.04,265,198.12,Southpaw,2000-07-19,7,0,0,NULL,http://www.ufcstats.com/fighter-details/d73a7c36746fbc5b
Yan,Xiaonan,165.1,115,160.02,Orthodox,1989-06-16,19,4,0,1,http://www.ufcstats.com/fighter-details/c41d426cc7326d1b
Frank,Hamaker,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,http://www.ufcstats.com/fighter-details/c3c23c99477c041b
Jared,Vanderaa,193.04,265,203.2,Orthodox,1992-05-12,12,10,0,NULL,http://www.ufcstats.com/fighter-details/2b68d9f125d07b42
Sijara,Eubanks,162.56,125,170.18,Orthodox,1985-04-27,8,7,0,NULL,http://www.ufcstats.com/fighter-details/4234f0097c83fa62
Yuki,Kondo,180.34,183,NULL,Southpaw,1975-07-17,60,33,9,NULL,http://www.ufcstats.com/fighter-details/1fe7adb23b3eedfb
Te,Edwards,172.72,155,182.88,Orthodox,1990-09-11,6,3,0,NULL,http://www.ufcstats.com/fighter-details/ef44e4ea9050f2ea
Veronica,Hardy,162.56,125,162.56,Southpaw,1995-10-30,9,5,1,NULL,http://www.ufcstats.com/fighter-details/4798e823ada58fe9
TJ,Grant,177.8,155,182.88,Orthodox,1984-02-26,21,5,0,NULL,http://www.ufcstats.com/fighter-details/a26198ba5093147e
Andy,Waters,182.88,170,NULL,NULL,NULL,1,2,0,NULL,http://www.ufcstats.com/fighter-details/103e2e67919379c5
Chris,Wilson,185.42,170,190.5,Orthodox,1977-06-07,18,10,0,1,http://www.ufcstats.com/fighter-details/a56607a451e4c70d
David,Rasouri,170.18,155,NULL,NULL,NULL,2,3,0,NULL,http://www.ufcstats.com/fighter-details/31e1ea6fe6b682f8
Terry,Etim,185.42,155,185.42,Orthodox,1986-01-11,16,5,0,NULL,http://www.ufcstats.com/fighter-details/33011768c3c4dc9a
Tiki,Ghosn,177.8,170,NULL,Orthodox,1977-02-09,10,7,1,NULL,http://www.ufcstats.com/fighter-details/cb6783c39c01d896
Malik,Lewis,182.88,155,190.5,Orthodox,1996-03-04,6,2,0,NULL,http://www.ufcstats.com/fighter-details/f60dbe6e05489c4f
Jonathan,Maria,175.26,125,NULL,NULL,NULL,3,4,0,NULL,http://www.ufcstats.com/fighter-details/3143e5daff9e5b71
Pete,Rodriguez,175.26,170,180.34,Switch,1996-11-13,5,2,0,NULL,http://www.ufcstats.com/fighter-details/776d4262c4da38bf
Daniel,Weichel,177.8,145,177.8,NULL,1984-11-22,39,9,0,NULL,http://www.ufcstats.com/fighter-details/7b9dade6bedaabbe
Martin,Kampmann,182.88,170,182.88,Orthodox,1982-04-17,20,7,0,NULL,http://www.ufcstats.com/fighter-details/8b69839f3555a67b
Toshiomi,Kazama,170.18,135,175.26,Orthodox,1997-05-15,11,4,0,NULL,http://www.ufcstats.com/fighter-details/148bb103cfbf123e
Arman,Ashimov,167.64000000000001,125,NULL,NULL,1992-01-14,11,3,1,NULL,http://www.ufcstats.com/fighter-details/d26a0988c9dc9886
John,Richard,NULL,205,NULL,NULL,1982-05-22,3,5,1,NULL,http://www.ufcstats.com/fighter-details/b3e5a460b6851080
Tim,Roman,185.42,170,NULL,NULL,1985-06-08,3,4,0,NULL,http://www.ufcstats.com/fighter-details/3b83fec860a45ca1
Daiki,Hata,167.64000000000001,139,NULL,Orthodox,1982-08-24,17,11,7,NULL,http://www.ufcstats.com/fighter-details/c76ceda100ac0fad
Carlo,Prater,180.34,155,182.88,Switch,1981-06-25,31,18,1,NULL,http://www.ufcstats.com/fighter-details/4f853e98886283cf
Landon,Showalter,182.88,185,NULL,NULL,1976-06-14,11,19,1,NULL,http://www.ufcstats.com/fighter-details/35cc17760b06f36d
Jay,Hieron,182.88,170,190.5,Orthodox,1976-07-29,23,7,0,NULL,http://www.ufcstats.com/fighter-details/5bb0a618ad03ac64
Yui,Nam,175.26,145,NULL,Orthodox,1981-07-16,18,8,1,NULL,http://www.ufcstats.com/fighter-details/a00ec21cfbba17b6
Fabio,Nascimento,177.8,185,NULL,Orthodox,NULL,11,6,0,NULL,http://www.ufcstats.com/fighter-details/307064d3e0f036c2
Geza,Kalman,185.42,200,NULL,NULL,NULL,4,9,0,NULL,http://www.ufcstats.com/fighter-details/304fcd812f12c589
Keenan,Raymond,NULL,165,NULL,NULL,NULL,3,3,0,NULL,http://www.ufcstats.com/fighter-details/bdd16cd6b29cb499
Daiju,Takase,182.88,170,NULL,Southpaw,1978-04-20,12,15,2,NULL,http://www.ufcstats.com/fighter-details/4f74c8be51db8a37
Damir,Mirenic,182.88,185,NULL,Orthodox,1974-08-02,9,4,0,NULL,http://www.ufcstats.com/fighter-details/992c82450d96f726
Chris,Barnett,175.26,265,190.5,Orthodox,1986-06-14,23,9,0,NULL,http://www.ufcstats.com/fighter-details/7a5e8c94a86f9895
Daermisi,Zhawupasi,172.72,135,172.72,Switch,1999-09-15,9,2,0,NULL,http://www.ufcstats.com/fighter-details/fd52e5f9ab25c94c
Bruno,Carvalho,172.72,154,NULL,NULL,1982-06-07,10,5,0,NULL,http://www.ufcstats.com/fighter-details/456c02115efc4a01
Ross,Ebanez,175.26,154,NULL,Southpaw,1975-05-18,20,10,0,3,http://www.ufcstats.com/fighter-details/a5b0bd216d8ba84e
Wang,Cong,167.64000000000001,125,167.64,Southpaw,1992-05-15,7,1,0,NULL,http://www.ufcstats.com/fighter-details/2997e7fe3c9d3d4a
Jeremia,Siregar,157.48000000000002,125,160.02,Orthodox,1991-07-27,6,3,0,NULL,http://www.ufcstats.com/fighter-details/a7ac3b1b0c4146db
Dave,Berry,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/b3bbe88fecd6a0d2
Josh,Quinlan,182.88,170,182.88,Orthodox,1993-02-06,6,3,0,1,http://www.ufcstats.com/fighter-details/876f478f796495f7
Felix,Mitchell,NULL,NULL,NULL,Orthodox,NULL,2,7,0,NULL,http://www.ufcstats.com/fighter-details/6cbb7661c3258617
Tommy,Speer,177.8,170,180.34,Orthodox,1984-08-20,21,7,0,NULL,http://www.ufcstats.com/fighter-details/1411c630ba711b64
Kyle,Kingsbury,193.04,205,200.66,Orthodox,1982-03-22,11,6,0,1,http://www.ufcstats.com/fighter-details/b959e8c7fd8390d2
Rodrigo,Nascimento,187.96,246,203.2,Orthodox,1992-11-26,11,3,0,1,http://www.ufcstats.com/fighter-details/d31a5546c0e9b213
Joey,Hart,190.5,170,200.66,Orthodox,1997-06-24,6,2,0,NULL,http://www.ufcstats.com/fighter-details/6412da484125716b
Harold,Howard,187.96,240,NULL,Orthodox,NULL,1,3,0,NULL,http://www.ufcstats.com/fighter-details/a2b06ca02bca14c0
Manny,Tapia,165.1,135,170.18,Orthodox,1981-03-14,12,14,1,NULL,http://www.ufcstats.com/fighter-details/0eec866a077889f0
Sean,Sharaf,190.5,252,195.58,Orthodox,1993-07-11,4,1,0,NULL,http://www.ufcstats.com/fighter-details/0f3a990526c5e706
Quemuel,Ottoni,182.88,155,182.88,Orthodox,1992-10-22,12,3,0,NULL,http://www.ufcstats.com/fighter-details/7ce21433c2a53168
Chandler,Cole,177.8,264,182.88,Orthodox,1995-01-09,10,4,0,NULL,http://www.ufcstats.com/fighter-details/5d8a9c95af50280a
Quang,Le,167.64000000000001,135,177.8,Orthodox,1991-10-18,8,2,0,NULL,http://www.ufcstats.com/fighter-details/32feae6d9a1e5047
Elvis,Mutapcic,182.88,185,182.88,Orthodox,1986-07-19,15,6,1,NULL,http://www.ufcstats.com/fighter-details/28c55b4087a6f136
Raphael,Butler,190.5,261,NULL,NULL,1984-01-04,9,2,1,NULL,http://www.ufcstats.com/fighter-details/f941505e35fb1eae
Braxton,Smith,180.34,257,182.88,Orthodox,1990-01-01,5,2,0,NULL,http://www.ufcstats.com/fighter-details/eaa9402e5a7990ad
Tim,Catalfo,180.34,235,NULL,Orthodox,NULL,4,2,0,NULL,http://www.ufcstats.com/fighter-details/6ca68b636fbc1f18
Thiago,Silva,187.96,205,187.96,Orthodox,1982-11-12,19,6,0,2,http://www.ufcstats.com/fighter-details/2924886ee9c4c527
Takenori,Sato,177.8,170,NULL,Southpaw,1985-06-08,19,11,7,1,http://www.ufcstats.com/fighter-details/276c60b14b571dd4
Shanna,Young,170.18,125,165.1,Orthodox,1991-02-20,9,6,0,NULL,http://www.ufcstats.com/fighter-details/568bbad0eaced57c
Michael,Patt,182.88,205,NULL,Orthodox,NULL,12,4,0,NULL,http://www.ufcstats.com/fighter-details/83d0de122f2f9664
Lee,Murray,190.5,185,NULL,Orthodox,1977-09-12,8,2,1,1,http://www.ufcstats.com/fighter-details/32016899d0a222a3
Ali,AlQaisi,167.64000000000001,135,172.72,Orthodox,1990-09-23,8,5,0,NULL,http://www.ufcstats.com/fighter-details/e87a13e02c01331d
Douglas,Andrade,170.18,135,172.72,Orthodox,1985-06-22,29,6,0,1,http://www.ufcstats.com/fighter-details/3a314d9fa7c6825d
Harry,Hunsucker,187.96,205,190.5,Orthodox,1989-01-03,7,6,0,NULL,http://www.ufcstats.com/fighter-details/f703250471acaf96
Jason,Suttie,182.88,210,NULL,Orthodox,1973-08-07,0,1,0,NULL,http://www.ufcstats.com/fighter-details/cc5834a495d1ea08
Jeremy,Umphries,NULL,160,NULL,NULL,NULL,5,2,0,NULL,http://www.ufcstats.com/fighter-details/4793a2d90f5ab8ae
Iony,Razafiarison,160.02,145,NULL,NULL,1984-12-23,2,1,0,1,http://www.ufcstats.com/fighter-details/a303588c33d8c5ae
Bret,Bergmark,175.26,170,NULL,NULL,1973-11-24,6,1,1,NULL,http://www.ufcstats.com/fighter-details/2891c9f7b26b26fc
Gabriel,Salinas-Jones,185.42,245,NULL,NULL,1984-11-20,5,2,1,NULL,http://www.ufcstats.com/fighter-details/74d5f71eeb0c66c7
Rolando,Bedoya,180.34,155,187.96,Orthodox,1997-01-13,14,4,0,NULL,http://www.ufcstats.com/fighter-details/40a456a25d52ee65
Mandy,Bohm,170.18,125,180.34,Orthodox,1989-07-30,8,2,0,1,http://www.ufcstats.com/fighter-details/297a2b35444c245b
Jimy,Hettes,175.26,145,180.34,Southpaw,1987-06-09,11,3,0,NULL,http://www.ufcstats.com/fighter-details/893d51aaf024eddd
Ode,Osbourne,170.18,125,185.42,Southpaw,1992-01-09,12,8,0,1,http://www.ufcstats.com/fighter-details/6d68c1afe954f121
Joe,Cason,190.5,205,NULL,NULL,1988-01-19,9,1,0,NULL,http://www.ufcstats.com/fighter-details/2b1c6f28039efe36
Gerric,Hayes,177.8,NULL,NULL,NULL,NULL,8,11,0,NULL,http://www.ufcstats.com/fighter-details/7d6a3546c988cdc0
Wagner,Campos,167.64000000000001,145,NULL,Southpaw,1981-07-31,12,10,0,NULL,http://www.ufcstats.com/fighter-details/db6d5f691aea3fd3
Isao,Kobayashi,172.72,145,NULL,NULL,1988-10-28,21,4,4,NULL,http://www.ufcstats.com/fighter-details/a02652d063ef5baa
Joilton,Lutterbach,185.42,185,190.5,Orthodox,1992-11-05,38,9,0,1,http://www.ufcstats.com/fighter-details/12630a4aa0894da8
Tommy,Petersen,NULL,155,NULL,NULL,NULL,2,3,0,NULL,http://www.ufcstats.com/fighter-details/7aabd61419f747d1
Cameron,Else,175.26,135,180.34,Switch,1987-04-27,10,6,0,NULL,http://www.ufcstats.com/fighter-details/5f3da9a9610d8969
Grigory,Popov,170.18,135,172.72,Switch,1984-04-18,13,3,0,NULL,http://www.ufcstats.com/fighter-details/d3fa5c5955397532
Yancy,Medeiros,177.8,155,190.5,Orthodox,1987-09-07,15,8,0,1,http://www.ufcstats.com/fighter-details/813550bc53b15fb0
David,Onama,180.34,145,187.96,Orthodox,1994-06-07,13,2,0,NULL,http://www.ufcstats.com/fighter-details/ffe9703408fb5964
Clay,French,170.18,161,NULL,Southpaw,1980-10-07,19,7,0,NULL,http://www.ufcstats.com/fighter-details/73321668ff977f1b
Eric,Spicely,185.42,185,185.42,Orthodox,1986-09-29,12,6,0,NULL,http://www.ufcstats.com/fighter-details/b9664eae2ac75262
Azunna,Anyanwu,185.42,251,NULL,Orthodox,1981-08-05,14,5,0,NULL,http://www.ufcstats.com/fighter-details/78d48d3874dacafd
Jason,Day,182.88,185,182.88,Orthodox,1981-05-19,19,12,0,NULL,http://www.ufcstats.com/fighter-details/a6fd2173d5e2d7f0
Kendall,Grove,198.12,185,200.66,Orthodox,1982-11-12,23,17,0,1,http://www.ufcstats.com/fighter-details/234f3767ff0e5701
Mario,Bautista,175.26,135,175.26,Switch,1993-07-01,15,2,0,NULL,http://www.ufcstats.com/fighter-details/bc711b6dd95c1af6
Clint,Hester,187.96,205,195.58,Orthodox,1986-11-21,11,6,0,NULL,http://www.ufcstats.com/fighter-details/92b62174c175ce19
Gloria,Paula,165.1,115,170.18,Orthodox,1995-06-10,6,5,0,NULL,http://www.ufcstats.com/fighter-details/5dd180c8b3196786
Rory,Markham,182.88,170,180.34,Orthodox,1982-03-25,17,6,0,NULL,http://www.ufcstats.com/fighter-details/23a16ebe733e3041
Dong,Kim,187.96,170,193.04,Southpaw,1981-11-17,22,4,1,1,http://www.ufcstats.com/fighter-details/9bcf8603ceb25680
Aji,Susilo,177.8,155,NULL,NULL,NULL,6,4,0,NULL,http://www.ufcstats.com/fighter-details/22af3546bd967280
John,Halverson,175.26,155,NULL,Southpaw,1972-09-08,16,8,0,1,http://www.ufcstats.com/fighter-details/88c8f47241d90040
Kai,Kamaka,170.18,145,175.26,Orthodox,1995-01-05,8,4,1,NULL,http://www.ufcstats.com/fighter-details/eee0ef3e2b14816b
Joao,Pierini,185.42,155,NULL,Switch,1971-12-11,4,1,0,NULL,http://www.ufcstats.com/fighter-details/9a967e8e43dcef63
Colby,Thicknesse,170.18,135,175.26,Orthodox,1999-06-23,7,1,0,NULL,http://www.ufcstats.com/fighter-details/ed7d329d7c29428d
Bob,Cook,175.26,170,NULL,Orthodox,NULL,5,0,0,NULL,http://www.ufcstats.com/fighter-details/1c061eb6e29eaa0a
Iuri,Alcantara,175.26,135,180.34,Southpaw,1980-08-04,35,10,0,1,http://www.ufcstats.com/fighter-details/2f95a3c6d58b2aad
Nikolay,Veretennikov,185.42,170,190.5,Orthodox,1989-12-22,12,5,0,NULL,http://www.ufcstats.com/fighter-details/0f1efce7d2571d10
Kurt,Holobaugh,180.34,155,177.8,Orthodox,1986-09-08,22,8,0,1,http://www.ufcstats.com/fighter-details/a7151778b3381036
Chase,Beebe,170.18,135,170.18,Orthodox,1985-03-29,24,13,1,NULL,http://www.ufcstats.com/fighter-details/b16a7e6a627e9789
Dylan,Lockard,175.26,145,182.88,Orthodox,1992-05-19,6,2,0,NULL,http://www.ufcstats.com/fighter-details/9caa254991a5a698
Kestutis,Smirnovas,177.8,200,NULL,Orthodox,NULL,24,8,2,NULL,http://www.ufcstats.com/fighter-details/1979c80150f630c4
Edmen,Shahbazyan,190.5,185,190.5,Orthodox,1997-11-20,13,5,0,NULL,http://www.ufcstats.com/fighter-details/4144798612ef96e5
Brett,Tillis,NULL,145,NULL,NULL,NULL,0,0,0,NULL,http://www.ufcstats.com/fighter-details/7b461ccae8270207
Mark,Holst,182.88,155,NULL,Orthodox,1985-08-14,12,6,0,NULL,http://www.ufcstats.com/fighter-details/c11f50e9c1513ce9
Luke,Zachrich,187.96,185,187.96,Orthodox,1981-12-19,14,4,0,NULL,http://www.ufcstats.com/fighter-details/2284092f8b63273b
Brandon,Davis,177.8,135,182.88,Orthodox,1990-05-08,14,10,0,NULL,http://www.ufcstats.com/fighter-details/cc351e408bbb7d43
Poliana,Botelho,172.72,125,170.18,Orthodox,1988-12-15,8,5,0,NULL,http://www.ufcstats.com/fighter-details/5c126c6aac3ef364
Oumar,Sy,193.04,205,210.82,Orthodox,1995-11-21,11,0,0,NULL,http://www.ufcstats.com/fighter-details/46e2011d92463b7e
Cain,Velasquez,185.42,240,195.58,Orthodox,1982-07-28,14,3,0,NULL,http://www.ufcstats.com/fighter-details/0ff11cc094e887bc
Jermaine,Andre,170.18,200,NULL,Orthodox,NULL,14,4,0,NULL,http://www.ufcstats.com/fighter-details/9bad58fa651d6196
Alex,Pereira,193.04,205,200.66,Orthodox,1987-07-07,12,2,0,NULL,http://www.ufcstats.com/fighter-details/e5549c82bfb5582d
Ricardo,Morais,203.2,270,NULL,Orthodox,1967-02-26,10,4,1,NULL,http://www.ufcstats.com/fighter-details/2dc7f1762dc0a7ef
Chris,Barnhizer,NULL,NULL,NULL,NULL,NULL,2,3,0,NULL,http://www.ufcstats.com/fighter-details/91e69a1c3c87325b
Karla,Benitez,160.02,113,NULL,NULL,NULL,14,11,1,1,http://www.ufcstats.com/fighter-details/6104730621ff318d
Yan,Pellerin,180.34,205,NULL,Orthodox,NULL,11,13,0,NULL,http://www.ufcstats.com/fighter-details/bfe95ec546692b13
Louis,Jauregui,170.18,170,NULL,NULL,NULL,4,2,0,NULL,http://www.ufcstats.com/fighter-details/0e8744ded08ee5fb
James,Huna,187.96,185,190.5,Orthodox,1981-09-29,16,9,0,NULL,http://www.ufcstats.com/fighter-details/f5431394fb284bb9
Rodolfo,Vieira,182.88,185,185.42,Orthodox,1989-09-25,10,2,0,NULL,http://www.ufcstats.com/fighter-details/260e9e0d4954aea6
Cody,Pfister,177.8,155,185.42,Orthodox,1990-07-12,13,6,1,NULL,http://www.ufcstats.com/fighter-details/5904b0b38dc6718d
Bobby,Sanchez,170.18,155,NULL,Orthodox,NULL,10,35,0,NULL,http://www.ufcstats.com/fighter-details/6a0047ac8c99fece
Henrique,Lopes,190.5,240,NULL,NULL,1985-03-08,5,2,0,NULL,http://www.ufcstats.com/fighter-details/1f8cd7634e8286ff
Eddie,Gordon,182.88,185,193.04,Orthodox,1983-07-22,8,4,0,NULL,http://www.ufcstats.com/fighter-details/8cad40a75e5c97f5
Bryan,Humes,NULL,265,NULL,NULL,NULL,6,2,0,NULL,http://www.ufcstats.com/fighter-details/b9c75e7fc910f587
Travis,Wiuff,190.5,205,NULL,Orthodox,1978-03-15,75,21,0,1,http://www.ufcstats.com/fighter-details/7f9f528cb72a6ed1
Sai,Wang,182.88,170,NULL,Southpaw,1986-01-14,20,6,1,NULL,http://www.ufcstats.com/fighter-details/efb9a43415a56d34
Hugh,Pulley,182.88,155,NULL,NULL,NULL,6,3,0,NULL,http://www.ufcstats.com/fighter-details/308279bd246c211f
Jake,O'Brien,190.5,205,193.04,Orthodox,1984-09-25,15,4,0,NULL,http://www.ufcstats.com/fighter-details/20bcc9966affb19c
Greg,Stott,170.18,220,NULL,Southpaw,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/91181b29be041f1c
Val,Woodburn,172.72,170,187.96,Orthodox,1993-08-10,7,2,0,NULL,http://www.ufcstats.com/fighter-details/7a47e068f8017019
Mychal,Clark,190.5,224,NULL,Orthodox,NULL,10,14,0,NULL,http://www.ufcstats.com/fighter-details/69108cb8b32efe04
Cheyden,Leialoha,172.72,135,185.42,Orthodox,1994-03-15,6,0,0,NULL,http://www.ufcstats.com/fighter-details/98cbbc06074c68a4
Jim,Miller,172.72,155,180.34,Southpaw,1983-08-30,38,18,0,1,http://www.ufcstats.com/fighter-details/d1941565abf50b16
Juan,Alcain,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,http://www.ufcstats.com/fighter-details/39f62b833e4cf126
Greg,Nagy,185.42,210,NULL,Orthodox,1983-10-18,1,3,0,NULL,http://www.ufcstats.com/fighter-details/342422bb6ced1e8d
Dominic,Brown,180.34,190,NULL,NULL,1982-06-04,16,23,0,NULL,http://www.ufcstats.com/fighter-details/52b3ec072ad497a4
Dennis,Siver,167.64000000000001,145,177.8,Orthodox,1979-01-13,23,11,0,1,http://www.ufcstats.com/fighter-details/5f87a5c00b3d17ed
Ken,Cross,182.88,155,182.88,Southpaw,1994-10-04,11,3,0,NULL,http://www.ufcstats.com/fighter-details/923767209632e08a
Willie,Gates,172.72,125,182.88,Orthodox,1987-01-21,12,7,0,NULL,http://www.ufcstats.com/fighter-details/6ded9184b2284645
Ray,Wizard,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/ea0ad155451ed1f5
Drew,Dimanlig,NULL,185,NULL,NULL,NULL,3,4,0,NULL,http://www.ufcstats.com/fighter-details/cc2ad11b1f9d818b
Dylan,Potter,187.96,225,195.58,Switch,1995-01-14,10,6,0,NULL,http://www.ufcstats.com/fighter-details/61e47575b24a06bf
JungHyun,Lee,165.1,125,165.1,Orthodox,2002-09-10,8,1,0,NULL,http://www.ufcstats.com/fighter-details/b6033505c245e28b
Fabiano,Iha,172.72,155,NULL,Orthodox,1970-07-28,9,5,0,NULL,http://www.ufcstats.com/fighter-details/263ebd4a669e1e98
Maurice,Smith,187.96,221,NULL,Orthodox,1961-12-13,12,14,0,NULL,http://www.ufcstats.com/fighter-details/33e33d51f289d2a1
Ian,Loveland,172.72,145,NULL,Orthodox,1983-09-07,18,10,0,NULL,http://www.ufcstats.com/fighter-details/eea0274e153256a0
Andre,Petroski,182.88,185,185.42,Switch,1991-06-12,12,4,0,NULL,http://www.ufcstats.com/fighter-details/5f61780fe5e9b6d0
Andreas,Stahl,180.34,170,NULL,Orthodox,1988-05-20,10,4,0,NULL,http://www.ufcstats.com/fighter-details/69a400af4420cd6a
Ericka,Almeida,167.64000000000001,115,NULL,Orthodox,1989-03-05,7,3,0,NULL,http://www.ufcstats.com/fighter-details/67a992d4cff22466
Marcin,Bandel,177.8,155,NULL,Orthodox,1989-10-10,15,7,0,NULL,http://www.ufcstats.com/fighter-details/5c2ce761399dc9c5
Roman,Bogatov,172.72,155,185.42,Orthodox,1990-12-15,10,1,0,NULL,http://www.ufcstats.com/fighter-details/d61316139d68dbe3
Evan,Dunham,177.8,155,177.8,Southpaw,1981-12-18,18,9,1,NULL,http://www.ufcstats.com/fighter-details/e5c9de15bb58b1c6
Luiz,Dutra,180.34,170,NULL,Orthodox,1982-05-06,13,6,1,NULL,http://www.ufcstats.com/fighter-details/2153a7f8396a46cc
Houston,Alexander,182.88,205,182.88,Orthodox,1972-03-22,17,15,1,2,http://www.ufcstats.com/fighter-details/0541480fbf719d86
Satoru,Kitaoka,167.64000000000001,154,NULL,NULL,1980-02-04,40,14,9,NULL,http://www.ufcstats.com/fighter-details/e2ac5bb645f33088
Ty,Flores,190.5,205,185.42,Switch,1993-12-22,7,3,0,NULL,http://www.ufcstats.com/fighter-details/4bb0f74d5e26f89a
Alice,Ardelean,160.02,115,157.48,Orthodox,1992-04-19,9,7,0,NULL,http://www.ufcstats.com/fighter-details/87f8699fdcc2c404
Mateusz,Gamrot,177.8,155,177.8,Southpaw,1990-12-11,24,3,0,1,http://www.ufcstats.com/fighter-details/72db2a14ffa73ece
Sean,Salmon,177.8,185,NULL,Southpaw,1977-09-11,18,21,0,NULL,http://www.ufcstats.com/fighter-details/7c0847d3854a95f2
Chris,Kelades,170.18,125,172.72,Orthodox,1981-02-21,9,3,0,NULL,http://www.ufcstats.com/fighter-details/56c9acc4e86046a2
